txtNo,portId,portrank,portrank2,issueddate,highPrice,loPrice,lastPrice,frekuensi,volumeTrans,valueTrans,WAPPrice,coupon,YTMValue,MDValue
"565247","FR0095","-","-","2025-01-09","99.75000","97.81000","98.05000","31","266.102","260.913011","98.0500","6.37500","6.994187400611976","3.0808043365416093"
"565248","INKP04CCN2","idA+","A","2025-01-09","110.47000","110.45000","110.47000","2","10","11.047","110.4700","10.75000","7.429058704400584","2.9937846722953263"
"565249","SMINKP03CCN2","idA+(sy)","A","2025-01-09","103.50000","103.50000","103.50000","2","0.007","0.007245000000000001","103.5000","0.00000","0","0"
"565250","SR019T5","-","-","2025-01-09","101.00000","96.30000","98.90000","19","4.449","4.400061","98.9000","6.10000","6.438328682777569","3.1702016338698336"
"565251","SR020T5","-","-","2025-01-09","100.00000","98.40000","100.00000","9","2.944","2.944","100.0000","6.40000","6.396899582186895","3.533196847914823"
"565252","FR0071","-","-","2025-01-09","108.50000","105.75000","107.25000","7","14.85","15.926625","107.2500","9.00000","6.965822465089899","3.3892979793778264"
"565253","SMMA03CN1","irAA","NIG","2025-01-09","111.42000","111.40000","111.42000","2","10","11.142000000000001","111.4200","10.00000","6.871362535097695","3.48887187594468"
"565254","FR0101","-","-","2025-01-09","100.50000","98.05000","99.35000","64","723.738","719.033703","99.3500","6.87500","7.0500699316488085","3.581255574418452"
"565255","FR0078","-","-","2025-01-09","105.20000","104.10000","104.30000","21","143.963","150.15340899999998","104.3000","8.25000","7.079670454312217","3.5865597575211985"
"565256","IJEE01C","idA-","A","2025-01-09","108.17000","108.15000","108.17000","2","10","10.817","108.1700","12.80000","10.492726340652592","3.430575038198004"
"565257","ORI023T6","-","-","2025-01-09","99.50000","95.50000","99.00000","19","7.215","7.142849999999999","99.0000","6.10000","6.357815089935981","3.776203577904077"
"565258","SR021T5","-","-","2025-01-09","99.75000","97.20000","99.75000","17","191.559","191.08010249999998","99.7500","6.45000","6.510102617559288","3.8906499226854505"
"565259","SMLPPI01CN1","idA(sy)","A","2025-01-09","106.82000","105.31000","106.82000","6","102.14","109.10594799999998","106.8200","0.00000","0","0"
"565260","ORI024T6","-","-","2025-01-09","99.90000","98.85000","98.85000","6","0.338","0.334113","98.8500","6.35000","6.632292586339453","3.9883931177855305"
"565261","OPPM01CCN6","idA+","A","2025-01-09","100.75000","100.70000","100.75000","2","4","4.03","100.7500","10.75000","10.547802777315344","3.6706765610657177"
"565262","KAII02BCN1","idAAA","AAA","2025-01-09","101.50000","101.50000","101.50000","1","0.25","0.25375","101.5000","7.00000","6.635598357350987","4.062091207792293"
"565263","SMDSSA01CCN3","idAA(sy)","AA","2025-01-09","99.01000","99.00000","99.01000","2","43.34","42.910934000000005","99.0100","0.00000","0.20390847851152913","4.878068856559016"
"565264","INKP05CCN2","idA+","A","2025-01-09","100.23000","100.00000","100.23000","4","120","120.27600000000001","100.2300","10.75000","10.686944632898408","3.7392230655269496"
"565265","ORI025T6","-","-","2025-01-09","99.95000","98.45000","99.95000","8","1.768","1.7671160000000001","99.9500","6.40000","6.409752578933005","4.188012736991081"
"565266","FR0104","-","-","2025-01-09","100.00000","97.05000","97.35000","63","1932.39","1881.1816649999998","97.3500","6.50000","7.088379991260238","4.406854776635782"
"565267","FR0052","-","-","2025-01-09","118.19000","115.99000","118.14000","8","0.033","0.0389862","118.1400","10.50000","6.573044937748358","4.19473573518997"
"565268","FR0082","-","-","2025-01-09","101.90000","98.70000","99.40000","26","52.235","51.92159000000001","99.4000","7.00000","7.127240889867091","4.515773996806426"
"565269","ORI026T6","-","-","2025-01-09","100.00000","99.25000","100.00000","3","0.12","0.12","100.0000","6.40000","6.397361770996857","4.689293534032291"
"565270","FR0087","-","-","2025-01-09","98.70000","93.50000","96.95000","37","394.245","382.2205275","96.9500","6.50000","7.123264903932955","4.811373653649272"
"565271","FR0073","-","-","2025-01-09","109.00000","108.00000","109.00000","8","26.546","28.93514","109.0000","8.75000","6.968334575874041","4.840967612609956"
"565272","FR0054","-","-","2025-01-09","111.75000","111.60000","111.60000","2","5.5","6.138","111.6000","9.50000","7.235386854472391","4.723750784588834"
"565273","PTRO01DCN1","idA+","A","2025-01-09","101.77000","101.75000","101.77000","2","10","10.177","101.7700","9.50000","9.151119360679118","5.0224603146154045"
"565274","MEDC05BCN3","idAA-","AA","2025-01-09","103.00000","101.00000","101.00000","4","0.57","0.5756999999999999","101.0000","8.25000","8.061471227645098","5.283741562498215"
"565275","FR0091","-","-","2025-01-09","98.15000","93.30000","96.30000","69","470.918","453.49403400000006","96.3000","6.37500","7.031764115465296","5.610273530502195"
"565276","FR0058","-","-","2025-01-09","108.60000","106.00000","108.56000","5","15.471","16.7953176","108.5600","8.25000","6.76408491603504","5.5631634156871055"
"565277","SPSMFBTN06A","idAAA(sf)","AAA","2025-01-09","100.57000","100.07000","100.57000","5","0.006","0.0060342","100.5700","6.50000","6.403596197938088","5.899888017240885"
"565278","FR0074","-","-","2025-01-09","102.85000","101.85000","102.60000","11","10.028","10.288728","102.6000","7.50000","7.0504571394244335","5.589426763143439"
"565279","SMMA02BCN3","irAA","NIG","2025-01-09","100.10000","100.08000","100.10000","2","119.039","119.15803899999999","100.1000","10.50000","10.480635406667666","5.246414845836276"
"565280","FR0096","-","-","2025-01-09","100.85000","97.00000","98.70000","112","1401.192","1382.9765040000002","98.7000","7.00000","7.213054803988508","5.918845830553712"
"565281","FR0065","-","-","2025-01-09","99.40000","94.95000","96.20000","28","5.217","5.0187539999999995","96.2000","6.62500","7.237407406987116","6.213214573346399"
"565282","WSBP01CB","0","NIG","2025-01-09","110.02000","110.00000","110.02000","2","3","3.3006","110.0200","0.00000","0","0"
"565283","WSBP02CB","0","NIG","2025-01-09","110.02000","109.98000","110.02000","6","185","203.537","110.0200","0.00000","0","0"
"565284","FR0100","-","-","2025-01-09","100.00000","95.10000","98.36000","159","1164.947","1145.8418692","98.3600","6.62500","6.868997174407331","6.55139303417543"
"565285","PBS029","-","-","2025-01-09","96.40000","96.40000","96.40000","1","0.1","0.0964","96.4000","6.37500","6.9092614858649455","6.669102225416108"
"565286","FR0068","-","-","2025-01-09","109.25000","107.10000","108.65000","20","15.191","16.5050215","108.6500","8.37500","7.07526352383757","6.318920470255323"
"565287","FR0080","-","-","2025-01-09","104.45000","101.39000","101.80000","34","257.13","261.75834","101.8000","7.50000","7.249988934900078","7.150917449119286"
"565288","FR0103","-","-","2025-01-09","100.00000","95.15000","96.86000","134","3502.32","3392.3471520000003","96.8600","6.75000","7.180194307892898","7.138589579706877"
"565289","SPSMFBTN08A","idAAA(sf)","AAA","2025-01-09","100.58000","98.53000","100.58000","5","0.01","0.010058000000000001","100.5800","0.00000","0","0"
"565290","PBS037","-","-","2025-01-09","100.50000","99.00000","100.30000","7","0.115","0.11534499999999999","100.3000","6.87500","6.834463539011122","7.557499789145528"
"565291","FR0072","-","-","2025-01-09","110.00000","107.45000","107.50000","49","190.615","204.911125","107.5000","8.25000","7.266255025929724","7.371338023074554"
"565292","FR0088","-","-","2025-01-09","97.50000","91.40000","95.55000","32","39.271","37.5234405","95.5500","6.25000","6.81592358405672","7.947401465199606"
"565293","PBS004","-","-","2025-01-09","97.45000","90.20000","95.25000","15","4.055","3.8623874999999996","95.2500","6.10000","6.677458367777199","8.148650380783106"
"565294","FR0093","-","-","2025-01-09","97.50000","92.80000","92.80000","16","30.912","28.686335999999997","92.8000","6.37500","7.260147907555202","8.076572125134884"
"565295","FR0075","-","-","2025-01-09","103.80000","102.40000","103.80000","14","114.3","118.6434","103.8000","7.50000","7.0543053284996216","8.363324150682816"
"565296","FR0098","-","-","2025-01-09","101.80000","98.05000","101.00000","120","380.707","384.51407","101.0000","7.12500","7.00804203099366","8.543603185422826"
"565297","FR0079","-","-","2025-01-09","112.35000","109.50000","111.10000","7","167.502","186.094722","111.1000","8.37500","7.121075087884902","8.433639643313452"
"565298","PBS034","-","-","2025-01-09","98.25000","96.85000","98.25000","24","23.5","23.08875","98.2500","6.50000","6.690261835413613","9.178252075118463"
"565299","FR0083","-","-","2025-01-09","106.00000","101.80000","104.25000","24","15.011","15.6489675","104.2500","7.50000","7.039505078249508","8.995376808151939"
"565300","FR0106","null","null","2025-01-09","102.50000","97.50000","99.60000","164","338.743","337.38802799999996","99.6000","7.12500","7.166916744489026","9.056354775437375"
"565301","PBS039","-","-","2025-01-09","98.50000","94.00000","94.00000","2","8.2","7.707999999999999","94.0000","6.62500","7.253980596070922","9.398364625380676"
"565302","SPSMFBRIS01A","idAAA(sf)(sy)","NIG","2025-01-09","100.59000","100.09000","100.59000","3","0.022","0.022129799999999998","100.5900","7.00000","6.939987847290968","9.729184744730853"
"565303","FR0062","-","-","2025-01-09","96.50000","91.25000","91.64000","9","5.151","4.7203764","91.6400","6.37500","7.228926184186806","9.875415171938169"
"565304","FR0092","-","-","2025-01-09","100.75000","95.90000","98.90000","30","102.017","100.894813","98.9000","7.12500","7.2362947197884235","9.801375850574441"
"565305","PBS005","-","-","2025-01-09","94.75000","94.75000","94.75000","1","13","12.3175","94.7500","6.75000","7.272430422166985","10.0120125906285"
"565306","FR0097","-","-","2025-01-09","102.65000","96.00000","99.10000","221","287.197","284.61222699999996","99.1000","7.12500","7.213301340591525","10.085721083801817"
"565307","FR0067","-","-","2025-01-09","116.60000","116.60000","116.60000","1","1","1.166","116.6000","8.75000","7.142787960084906","9.640346493566158"
"565308","FR0107","null","null","2025-01-09","102.50000","98.83000","98.95000","214","352.497","348.79578150000003","98.9500","7.12500","7.2227707766887015","10.368793284321923"
"565309","PBS033","-","-","2025-01-09","98.50000","93.80000","97.30000","26","5.008","4.872783999999999","97.3000","6.75000","6.989536529449235","11.269965313517435"
"565310","FR0076","-","-","2025-01-09","103.60000","100.75000","100.75000","24","7.082","7.135115","100.7500","7.37500","7.306325181260188","10.985626160487916"
"565311","PBS038","-","-","2025-01-09","100.05000","95.50000","96.60000","70","37.451","36.177666","96.6000","6.87500","7.169019825419149","11.576709550044537"
"565312","FR0089","-","-","2025-01-09","100.40000","95.65000","99.10000","67","35.622","35.301401999999996","99.1000","6.87500","6.948889811330701","11.752855119728665"
"565313","FR0102","-","-","2025-01-09","100.50000","94.69000","97.00000","91","188.186","182.54042","97.0000","6.87500","7.119453265809983","11.928943949430495"
"565314","SPN12260108","null","null","2025-01-09","100.00000","100.00000","100.00000","100","100","100","100.0000","6.65000","0","0.9816491958774637"
"565315","SPN12250213","-","-","2025-01-10","99.38000","99.38000","99.38000","2","50","49.69","99.3800","0.00000","0","0.08930815007748462"
"565316","ORI021","-","-","2025-01-10","100.00000","98.50000","99.50000","34","19.267","19.170665","99.5000","4.90000","0","0.09322718243610882"
"565317","MEDC03BCN3","idAA-","AA","2025-01-10","100.24000","100.19000","100.24000","3","18.6","18.64464","100.2400","9.30000","0","0.10919144664910112"
"565318","INKP02BCN3","idA+","A","2025-01-10","100.05000","100.00000","100.05000","5","44.4","44.4222","100.0500","8.75000","0","0.11975391221667049"
"565319","SMINKP01BCN3","idA+(sy)","A","2025-01-10","100.16000","100.13000","100.13000","7","88","88.11439999999999","100.1300","8.75000","0","0.11994576670299548"
"565320","SR016","-","-","2025-01-10","100.50000","98.55000","99.10000","33","13.292","13.172371999999998","99.1000","4.95000","0","0.15493295587182693"
"565321","SPN12250314","-","-","2025-01-10","98.88000","98.88000","98.88000","1","100","98.88","98.8800","6.45900","0","0.16835689642831303"
"565322","BSDE03ACN1","idAA","AA","2025-01-10","99.89000","99.88000","99.89000","2","2","1.9978","99.8900","6.75000","0","0.2373883078314326"
"565323","FR0081","-","-","2025-01-10","101.10000","98.80000","100.55000","138","170.944","171.88419199999996","100.5500","6.50000","0","0.4177836570102462"
"565324","PIDL02B25","idA+","A","2025-01-10","100.10000","100.00000","100.10000","2","1","1.001","100.1000","10.25000","0","0.48047857883999046"
"565325","INKP03BCN1","idA+","A","2025-01-10","101.33000","101.32000","101.33000","2","2","2.0266","101.3300","9.50000","0","0.5427242835696199"
"565326","WISL01B","idA","A","2025-01-10","99.82000","99.81000","99.82000","2","4","3.9928","99.8200","7.75000","0","0.5442815231162138"
"565327","TBIG05BCN4","AA+(idn)","AA","2025-01-10","99.60000","99.57000","99.60000","2","16.5","16.433999999999997","99.6000","6.35000","0","0.5644746370032094"
"565328","PBS036","-","-","2025-01-10","100.60000","98.30000","100.00000","228","130.542","130.542","100.0000","5.37500","0","0.5694640446235246"
"565329","SMMA02CCN2","irAA","NIG","2025-01-10","100.56000","100.55000","100.56000","2","2","2.0112","100.5600","9.00000","0","0.5993674503680831"
"565330","SR017","-","-","2025-01-10","101.00000","98.15000","100.80000","61","18.91","19.06128","100.8000","5.90000","0","0.6340028691903968"
"565331","FR0040","-","-","2025-01-10","104.20000","102.25000","102.80000","50","7.102","7.300856","102.8000","11.00000","0","0.6302237280904586"
"565332","BFIN06ACN1","AA-(idn)","AA","2025-01-10","100.02000","99.70000","100.02000","5","6","6.0012","100.0200","6.60000","0","0.7123029747983817"
"565333","INKP03BCN2","idA+","A","2025-01-10","100.80000","100.68000","100.70000","16","475","478.325","100.7000","9.75000","0","0.7024162168992966"
"565334","MBMA02A","idA","A","2025-01-10","99.22000","99.21000","99.22000","2","10","9.922","99.2200","6.80000","0","0.7247060164765213"
"565335","ORI022","-","-","2025-01-10","100.85000","98.75000","100.25000","19","7.326","7.344314999999999","100.2500","5.95000","0","0.7262477203717681"
"565336","PBS017","-","-","2025-01-10","100.80000","99.52000","99.90000","18","206.55","206.34345000000002","99.9000","6.12500","0","0.7235289040370774"
"565337","SMARMA01","irA-","NIG","2025-01-10","102.07000","100.08000","102.07000","4","165.4","168.82378","102.0700","0.00000","0","0"
"565338","DSSA01ACN3","idAA","AA","2025-01-10","99.60000","99.50000","99.60000","6","120","119.52","99.6000","6.50000","0","0.8666937099291552"
"565339","BCAP05ACN1","null","null","2025-01-10","100.00000","100.00000","100.00000","100","100","100","100.0000","9.25000","9.247300777146553","0.9505604925026859"
"565340","FR0084","-","-","2025-01-10","100.65000","99.30000","100.65000","5","16.766","16.874979","100.6500","7.25000","6.617478835947339","1.0127056971216506"
"565341","SR018T3","-","-","2025-01-10","102.35000","98.00000","101.00000","39","27.345","27.61845","101.0000","6.25000","5.343571792896914","1.0891996258476473"
"565342","FR0086","-","-","2025-01-10","100.00000","97.30000","98.60000","80","294.809","290.68167400000004","98.6000","5.50000","6.666504022063879","1.181459683930057"
"565343","BVIC02SBCN1","idBBB","BBB","2025-01-10","102.50000","102.50000","102.50000","1","0.5","0.5125","102.5000","11.75000","9.894755783619301","1.3322082021170398"
"565344","FIFA06BCN1","idAAA","AAA","2025-01-10","97.85000","97.85000","97.85000","1","1","0.9784999999999999","97.8500","6.00000","7.526412243914564","1.3995763954283256"
"565345","ORI023T3","-","-","2025-01-10","100.50000","97.15000","97.90000","38","58.363","57.13737700000001","97.9000","5.90000","7.390927946147302","1.3770279751695942"
"565346","PBS032","-","-","2025-01-10","98.25000","97.00000","97.85000","51","241.435","236.2441475","97.8500","4.87500","6.387063068144151","1.397547009804468"
"565347","WISL02B","idA","A","2025-01-10","98.11000","98.10000","98.11000","2","4","3.9244","98.1100","8.00000","9.298352544255152","1.4433165560500965"
"565348","INKP04BCN2","idA+","A","2025-01-10","103.00000","100.68000","103.00000","5","150.3","154.80900000000003","103.0000","10.25000","8.253971664923501","1.4711623339884656"
"565349","SMINKP03BCN2","idA+(sy)","A","2025-01-10","104.70000","104.70000","104.70000","2","17","17.799","104.7000","0.00000","0","0"
"565350","SR019T3","-","-","2025-01-10","101.00000","97.25000","99.54000","31","15.11","15.040494","99.5400","5.95000","6.239037155771222","1.5299808640907677"
"565351","FR0056","-","-","2025-01-10","103.45000","101.50000","102.45000","35","104.72","107.28564","102.4500","8.37500","6.794153177372096","1.5100027331015402"
"565352","LPPI02BCN2","idA","A","2025-01-10","100.11000","100.10000","100.11000","2","4","4.0044","100.1100","10.50000","10.429103773889082","1.5693508472243067"
"565353","OPPM01BGNCN1","idA+","A","2025-01-10","101.17000","101.16000","101.17000","2","2","2.0234","101.1700","10.50000","9.766263369637587","1.548894210296594"
"565354","ORI024T3","-","-","2025-01-10","100.60000","97.25000","100.05000","12","3.098","3.0995489999999997","100.0500","6.10000","6.062737379237667","1.6247192088211972"
"565355","PBS003","-","-","2025-01-10","100.00000","98.19000","98.68000","17","410.9","405.47612000000004","98.6800","6.00000","6.711049051629763","1.8100542168999394"
"565356","REFI01C","irBBB","NIG","2025-01-10","99.70000","99.70000","99.70000","1","0.05","0.049850000000000005","99.7000","9.50000","9.657568543241494","1.837928980826044"
"565357","ORI025T3","-","-","2025-01-10","100.00000","97.45000","98.50000","22","6.797","6.695045","98.5000","6.25000","7.027050684406184","1.8831476759792416"
"565358","SR020T3","-","-","2025-01-10","99.90000","97.45000","99.90000","20","4.959","4.954041","99.9000","6.30000","6.344770078277681","1.9528455844856063"
"565359","BBRI02DCN2","idAAA","AAA","2025-01-10","102.20000","102.20000","102.20000","1","0.7","0.7153999999999999","102.2000","8.80000","7.726480761868745","1.9888779634664238"
"565360","FR0090","-","-","2025-01-10","99.70000","94.95000","97.00000","40","15.79","15.316299999999998","97.0000","5.12500","6.569478195413011","2.0687908199394736"
"565361","FR0059","-","-","2025-01-10","101.50000","98.90000","100.35000","28","125.128","125.56594799999999","100.3500","7.00000","6.830093225736333","2.1101440223444583"
"565362","BSIM01SBCN1","irA","NIG","2025-01-10","88.98000","88.92000","88.98000","4","132","117.45360000000001","88.9800","6.50000","11.654417948959225","2.2437407165171144"
"565363","FIFA06BCN4","idAAA","AAA","2025-01-10","100.40000","100.40000","100.40000","1","0.1","0.1004","100.4000","6.90000","6.732843423238198","2.394126139353707"
"565364","SR021T3","-","-","2025-01-10","101.00000","97.20000","98.25000","30","50.165","49.287112500000006","98.2500","6.35000","7.077468639439914","2.3555189619541386"
"565365","ADMF06BCN4","idAAA","AAA","2025-01-10","100.00000","100.00000","100.00000","1","1","1","100.0000","6.70000","6.700000000000002","2.49256574781642"
"565366","ORI026T3","-","-","2025-01-10","100.60000","98.25000","100.00000","16","3.806","3.806","100.0000","6.30000","6.295126808888152","2.4635437635909856"
"565367","PTRO01BCN1","idA+","A","2025-01-10","100.00000","100.00000","100.00000","2","20","20","100.0000","8.00000","7.99839383531941","2.570323730813791"
"565368","MDKA05CN1","idA+","A","2025-01-10","103.00000","99.85000","102.50000","15","16.68","17.097","102.5000","8.50000","7.547264758154941","2.5909297665848565"
"565369","PIDL01CCN1","idA+","A","2025-01-10","101.00000","101.00000","101.00000","1","0.003","0.0030299999999999997","101.0000","10.25000","9.859556126932526","2.5512909196409477"
"565370","SIPOST01ACN1","A(idn)","A","2025-01-10","100.00000","100.00000","100.00000","1","0.004","0.004","100.0000","8.50000","8.499815295919998","2.618214767626123"
"565371","BCAP05BCN1","null","null","2025-01-10","100.00000","100.00000","100.00000","2","70","70","100.0000","10.75000","10.75","2.5355688070162485"
"565372","FR0047","-","-","2025-01-10","111.24000","110.78000","110.78000","5","0.023","0.0254794","110.7800","10.00000","6.1225911219036355","2.5858938389202195"
"565373","SR018T5","-","-","2025-01-10","100.75000","97.24000","98.50000","10","1.055","1.039175","98.5000","6.40000","6.931973047240991","2.7551944114880706"
"565374","FR0064","-","-","2025-01-10","99.20000","96.25000","98.60000","46","141.156","139.179816","98.6000","6.12500","6.594610230594541","2.9484936772876615"
"565375","ADMF06CCN1","idAAA","AAA","2025-01-10","96.15000","96.15000","96.15000","1","0.6","0.5769","96.1500","6.25000","7.513693099322599","3.0960524140110492"
"565376","PBS030","-","-","2025-01-10","98.05000","96.00000","97.30000","6","15.81","15.383130000000001","97.3000","5.87500","6.750594984695963","3.026911013914417"
"565377","FR0095","-","-","2025-01-10","99.95000","97.75000","99.50000","49","235.437","234.259815","99.5000","6.37500","6.530626870976704","3.0888961355657565"
"565378","SR019T5","-","-","2025-01-10","100.10000","96.35000","99.25000","16","3.934","3.904495","99.2500","6.10000","6.329367912808408","3.170064352677917"
"565379","SR020T5","-","-","2025-01-10","100.00000","97.25000","100.00000","11","13.35","13.35","100.0000","6.40000","6.396924083889655","3.5305193306786924"
"565380","FR0071","-","-","2025-01-10","110.15000","106.80000","106.80000","13","104.59","111.70212","106.8000","9.00000","7.085675875289563","3.3829930010821863"
"565381","SMFP01SOCN2","idAAA","AAA","2025-01-10","97.83000","97.83000","97.83000","1","15","14.6745","97.8300","6.75000","7.3530117385855815","3.6202158611998434"
"565382","FR0101","-","-","2025-01-10","100.60000","97.80000","100.00000","56","290.246","290.246","100.0000","6.87500","6.871021816532069","3.583875247108085"
"565383","FR0078","-","-","2025-01-10","105.35000","104.03000","104.30000","17","134.543","140.328349","104.3000","8.25000","7.079009229651459","3.5839120776933497"
"565384","OPPM01CCN4","idA+","A","2025-01-10","103.00000","101.75000","102.90000","9","80","82.32","102.9000","11.00000","10.166448411000719","3.4015647229340558"
"565385","ORI023T6","-","-","2025-01-10","100.45000","95.30000","96.00000","19","4.425","4.247999999999999","96.0000","6.10000","7.152184281066686","3.7469259798265835"
"565386","SR021T5","-","-","2025-01-10","100.85000","98.70000","100.10000","16","101.886","101.987886","100.1000","6.45000","6.422021508337282","3.8910231933226673"
"565387","SMINKP04BCN1","idA+(sy)","A","2025-01-10","106.79000","106.77000","106.79000","2","10","10.679","106.7900","0.00000","0","0"
"565388","SMLPPI01CN1","idA(sy)","A","2025-01-10","107.08000","104.98000","107.08000","4","91.7","98.19236000000001","107.0800","0.00000","0","0"
"565389","ORI024T6","-","-","2025-01-10","99.90000","99.30000","99.30000","5","1.581","1.569933","99.3000","6.35000","6.520246123024847","3.9896518246280905"
"565390","SMDSSA01CCN3","idAA(sy)","AA","2025-01-10","100.42000","100.40000","100.42000","2","10","10.042","100.4200","0.00000","0","0"
"565391","INKP05CCN2","idA+","A","2025-01-10","104.00000","104.00000","104.00000","23","11.67","12.136800000000001","104.0000","10.75000","9.712854604291541","3.7681223847348146"
"565392","MEDC05ACN3","idAA-","AA","2025-01-10","100.04000","99.93000","100.04000","7","125","125.05","100.0400","7.75000","7.740117648946623","4.104741198687906"
"565393","BCAP05CCN1","null","null","2025-01-10","100.00000","100.00000","100.00000","2","2","2","100.0000","11.50000","11.500000000000002","3.7627194192008835"
"565394","ORI025T6","-","-","2025-01-10","99.95000","99.35000","99.95000","4","1.319","1.3183405","99.9500","6.40000","6.409795564857054","4.185377974710249"
"565395","FR0104","-","-","2025-01-10","99.70000","97.30000","97.45000","56","1210.952","1180.072724","97.4500","6.50000","7.066111442806562","4.405298425589059"
"565396","FR0052","-","-","2025-01-10","118.18000","115.98000","118.13000","6","0.047","0.0555211","118.1300","10.50000","6.57362371704883","4.192074634213697"
"565397","FR0082","-","-","2025-01-10","102.67000","98.65000","99.95000","50","84.802","84.75959900000002","99.9500","7.00000","7.0078391880858755","4.519005136783718"
"565398","ORI026T6","-","-","2025-01-10","99.40000","99.40000","99.40000","1","0.007","0.006958000000000001","99.4000","6.40000","6.523910231141287","4.680440177484703"
"565399","FR0087","-","-","2025-01-10","99.10000","93.50000","96.90000","45","363.123","351.86618699999997","96.9000","6.50000","7.133977203170367","4.8081443916870175"
"565400","FR0073","-","-","2025-01-10","110.00000","105.65000","110.00000","6","4.232","4.655200000000001","110.0000","8.75000","6.78148687289337","4.84960171306783"
"565401","FR0091","-","-","2025-01-10","98.00000","92.25000","95.00000","105","201.05","190.9975","95.0000","6.37500","7.270916311335081","5.5895291221626"
"565402","FR0058","-","-","2025-01-10","109.00000","104.03000","106.43000","4","3.38","3.597334","106.4300","8.25000","7.118954805620172","5.532322286901204"
"565403","FR0074","-","-","2025-01-10","102.80000","102.80000","102.80000","6","1.825","1.8760999999999999","102.8000","7.50000","7.016519133382823","5.589769980494849"
"565404","FR0096","-","-","2025-01-10","101.90000","97.20000","99.00000","202","571.983","566.26317","99.0000","7.00000","7.163285026187423","5.921098988496203"
"565405","FR0065","-","-","2025-01-10","99.40000","94.73000","96.00000","36","6.54","6.2784","96.0000","6.62500","7.270703893818714","6.207272540785031"
"565406","FR0100","-","-","2025-01-10","99.50000","94.60000","96.75000","158","1986.838","1922.2657649999999","96.7500","6.62500","7.114955817286006","6.51879240542845"
"565407","PBS029","-","-","2025-01-10","96.50000","96.50000","96.50000","1","0.2","0.193","96.5000","6.37500","6.894167708055217","6.668266593173553"
"565408","FR0068","-","-","2025-01-10","110.35000","105.00000","107.90000","26","45.26","48.83554","107.9000","8.37500","7.182119913416128","6.302888176071924"
"565409","FR0080","-","-","2025-01-10","105.00000","101.70000","102.90000","103","167.555","172.414095","102.9000","7.50000","7.100578744831562","7.171085626120354"
"565410","FR0103","-","-","2025-01-10","99.70000","96.40000","97.80000","92","1596.095","1560.9809099999998","97.8000","6.75000","7.049585137902985","7.1574454581134805"
"565411","SPSMFBTN08A","idAAA(sf)","AAA","2025-01-10","100.58000","98.51000","100.58000","49","0.078","0.07845239999999999","100.5800","0.00000","0","0"
"565412","PBS037","-","-","2025-01-10","100.25000","98.40000","100.00000","19","0.425","0.425","100.0000","6.87500","6.873276219158288","7.547817139943886"
"565413","FR0072","-","-","2025-01-10","110.15000","106.90000","109.00000","29","57.071","62.20739","109.0000","8.25000","7.080652278828535","7.402585165755632"
"565414","FR0088","-","-","2025-01-10","97.00000","90.75000","93.00000","48","73.5","68.355","93.0000","6.25000","7.156180587833913","7.88321835996801"
"565415","PBS004","-","-","2025-01-10","96.25000","92.50000","95.65000","15","10.275","9.8280375","95.6500","6.10000","6.627443693657574","8.156609709716136"
"565416","FR0093","-","-","2025-01-10","98.25000","93.25000","95.70000","14","22.513","21.544941000000005","95.7000","6.37500","6.893247485436732","8.158335007181048"
"565417","FR0075","-","-","2025-01-10","104.00000","101.25000","103.35000","14","15.385","15.900397499999999","103.3500","7.50000","7.1056642739013975","8.347853478935985"
"565418","FR0098","-","-","2025-01-10","101.75000","98.70000","99.30000","73","438.053","434.98662899999994","99.3000","7.12500","7.206317756275864","8.491387972717595"
"565419","FR0079","-","-","2025-01-10","112.00000","109.50000","109.75000","15","187.105","205.3477375","109.7500","8.37500","7.263710151199721","8.390613727785725"
"565420","PBS034","-","-","2025-01-10","97.15000","95.00000","97.10000","13","12.2","11.8462","97.1000","6.50000","6.818227149383044","9.138820752724584"
"565421","PPLN03ECN6","idAAA","AAA","2025-01-10","111.95000","109.60000","111.95000","3","15","16.7925","111.9500","9.05000","7.7038762267145815","8.490406496496592"
"565422","FR0083","-","-","2025-01-10","105.40000","101.60000","103.70000","23","13.823","14.334451000000001","103.7000","7.50000","7.0973434670824105","8.974023569008029"
"565423","FR0106","-","-","2025-01-10","102.50000","99.05000","101.00000","165","452.113","456.63413","101.0000","7.15000","7.042297175370432","9.089697638928696"
"565424","SPSMFBRIS01A","idAAA(sf)(sy)","NIG","2025-01-10","100.59000","100.09000","100.59000","5","0.01","0.010059","100.5900","7.00000","6.939991782759408","9.726452842882667"
"565425","FR0062","-","-","2025-01-10","96.75000","91.10000","91.10000","12","5.749","5.2373389999999995","91.1000","6.37500","7.287950636448788","9.848548961607968"
"565426","FR0092","-","-","2025-01-10","101.50000","97.00000","97.50000","63","14.807","14.436825","97.5000","7.12500","7.3814613669493045","9.739818496100575"
"565427","FR0097","-","-","2025-01-10","102.65000","97.00000","99.00000","216","199.825","197.82675","99.0000","7.12500","7.223246725545867","10.078612808368288"
"565428","FR0107","-","-","2025-01-10","101.50000","98.88000","101.40000","157","375.59","380.84826","101.4000","7.18000","7.049229596837174","10.445774220730351"
"565429","PBS033","-","-","2025-01-10","100.00000","95.25000","97.55000","28","1.476","1.439838","97.5500","6.75000","6.966880355397322","11.281632436870902"
